query,lat,lon,lat_min,lat_max,lon_min,lon_max
Clare Mont Berkeley,-33.3545766,151.4422525,-33.3561061,-33.3526176,151.4405381,151.4423402
Allston:Shattuck Berkeley,37.8690829,-122.2677156,37.8690329,37.8691329,-122.2677656,-122.2676656
Shellmound:Powell Emeryville,37.8384365,-122.2931203,37.8383865,37.8384865,-122.2931703,-122.2930703
El Cerrito Plaza BART Station (57900) El Cerrito,37.9024917,-122.2992889,37.9024417,37.9025417,-122.2993389,-122.2992389
El Cerrito Plaza El Cerrito,37.899719000000005,-122.29954865788552,37.8976913,37.9016047,-122.3019791,-122.2970715
Shoreline Dr:Kitty Hawk Rd (53313) CA USA,37.758312,-122.2607402,37.758262,37.758362,-122.2607902,-122.2606902
Mlk Jr and University Av (51575) Berkeley,NA,NA,NA,NA,NA,NA
Sanford and San Pablo Oakland,NA,NA,NA,NA,NA,NA
Hesparian Hayward,NA,NA,NA,NA,NA,NA
Eastmont Towncenter Oakland,NA,NA,NA,NA,NA,NA
Appian Way and Rincon Rd (57729) El Sobrante,NA,NA,NA,NA,NA,NA
5th Av and E 12th St (52636) Oakland,37.7952273,-122.2546858,37.7951773,37.7952773,-122.2547358,-122.2546358
Mountain Blvd & Snake st CA USA,37.8208644,-122.2055085,37.8208644,37.820938,-122.2055644,-122.2055085
Salesforce Transit Center Bay 32 (50032) San Francisco,37.7899223,-122.3956266,37.7898723,37.7899723,-122.3956766,-122.3955766
Grand Av and Euclid Av (56446) Oakland,37.8087132,-122.2514283,37.8086632,37.8087632,-122.2514783,-122.2513783
Grand Oakland,42.5557471,-83.4202344,42.5557471,42.555785,-83.4203078,-83.419736
Panama and San Pablo ave El Cerrito,37.899719000000005,-122.29954865788552,37.8976913,37.9016047,-122.3019791,-122.2970715
International Blvd:73rd Oakland,37.7595396,-122.1875159,37.7594896,37.7595896,-122.1875659,-122.1874659
Curry St Richmond,37.9342092,-122.3723243,37.9328549,37.9357008,-122.3738801,-122.3713382
40th and West Oakland,37.8289862,-122.2630804,37.828964,37.8290041,-122.2631929,-122.2629414
Gilman:San Pablo Berkeley,37.8808088,-122.2957578,37.8807588,37.8808588,-122.2958078,-122.2957078
Gilman St and San Pablo Av (57715) Berkeley,37.8803336,-122.2962173,37.8802836,37.8803836,-122.2962673,-122.2961673
Hilltop Mall CA USA,37.9806212,-122.32844102727108,37.9780757,37.9833442,-122.3326542,-122.3242347
"4318 Thornton Ave, Fremont CA USA",37.55681075,-122.01406199565827,37.5567091,37.5569126,-122.0142326,-122.0139063
Franklin Oakland,42.5222567,-83.3060432,42.5073683,42.5302095,-83.32083,-83.2849622
Foothill Oakland,37.743082,-122.14942786688493,37.7418856,37.7443052,-122.1518979,-122.1474672
Shattuck Av:Woolsey Berkeley,37.8524674,-122.2662239,37.8524174,37.8525174,-122.2662739,-122.2661739
Welling and Mission blvd San Lorenzo,NA,NA,NA,NA,NA,NA
Sunset and hesperian Hayward,NA,NA,NA,NA,NA,NA
82nd & Macarthur Oakland,36.2740601,-95.7887372,36.2737592,36.2740601,-95.7887372,-95.7883618
35th ave & MacArthur CA USA,40.767449,-73.780109,40.7671671,40.767955,-73.7811005,-73.778337
14th Oakland,44.543421,-69.70294614858176,44.5425779,44.5442737,-69.7037301,-69.7021097
Richmond Bart Station Richmond,37.9364829,-122.3538432,37.9364329,37.9365329,-122.3538932,-122.3537932
hayward bart Hayward,37.669764,-122.086625,37.669714,37.669814,-122.086675,-122.086575
Fairmont Drive San Leandro,37.7023156,-122.1271741,37.7020923,37.7025893,-122.1276888,-122.1267744
Ashby Av:Claremont Oakland,37.8568243,-122.2531146,37.8567743,37.8568743,-122.2531646,-122.2530646
Warm Springs Fremont,37.5019913,-121.9392084,37.4969913,37.5069913,-121.9442084,-121.9342084
na Berkeley,37.8739663,-122.2834392,37.8689663,37.8789663,-122.2884392,-122.2784392
Best Western Oakland,32.7869227,-80.0102493,32.7868727,32.7869727,-80.0102993,-80.0101993
Berkeley CA USA,37.8708393,-122.272863,37.835727,37.9066896,-122.3686793,-122.2341962
Bay Fair BART Station (50284) San Leandro,37.696621,-122.125583,37.696571,37.696671,-122.125633,-122.125533
9th and Ashby Berkeley,37.8529812,-122.269711,37.8479812,37.8579812,-122.274711,-122.264711
Bloom Way Hayward,NA,NA,NA,NA,NA,NA
E 14th and Estudillo San Leandro,NA,NA,NA,NA,NA,NA
15th:Broadway Oakland,40.1236518,-88.2076268,40.1236018,40.1237018,-88.2076768,-88.2075768
Eastmont Transit Center (55175) Oakland,37.7687695,-122.1741488,37.7687195,37.7688195,-122.1741988,-122.1740988
20th and broadway Oakland,40.1236518,-88.2076268,40.1236018,40.1237018,-88.2076768,-88.2075768
College Av and Woolsey St (52323) Berkeley,37.8541628,-122.2527026,37.8541128,37.8542128,-122.2527526,-122.2526526
Fremont bart Fremont,37.5575875,-121.9772771,37.5575375,37.5576375,-121.9773271,-121.9772271
11th and Franklin Oakland,41.95304616852074,-75.60627287740245,41.952996168521,41.953096168521,-75.606322877402,-75.606222877402
98th Av and Edes Av (50167) Oakland,37.7366836,-122.1827231,37.7366336,37.7367336,-122.1827731,-122.1826731
Eastmont Transit Center CA USA,37.7687695,-122.1741488,37.7687195,37.7688195,-122.1741988,-122.1740988
Santa Clara & Mozart Alameda,37.2333253,-121.6846349,36.8931127,37.4846245,-122.2025817,-121.2082946
Fitzgerald Richmond,-43.5263384,172.6506587,-43.526432,-43.5261737,172.6506459,172.6507026
7th and Market Oakland,44.5378402,-69.70558131078526,44.5377834,44.5379,-69.7057814,-69.7053817
73RD AVE. & BANCROFT AVE. (55121) CA USA,40.7247013,-73.8206636,40.7247013,40.7248069,-73.8206636,-73.8202892
73RD AVE. & BANCROFT AVE. (55121) CA USA,40.7247013,-73.8206636,40.7247013,40.7248069,-73.8206636,-73.8202892
Macarthur/Broadway CA USA,37.8290908,-122.2670588,37.8240908,37.8340908,-122.2720588,-122.2620588
San Pablo Av and 40th St (55505) Emeryville,37.8306026,-122.2798879,37.8305526,37.8306526,-122.2799379,-122.2798379
Mission Blvd and E Lewelling Blvd (58785) Kensington,NA,NA,NA,NA,NA,NA
Shellmound:Christie Oakland,NA,NA,NA,NA,NA,NA
Mowry and Argonaut Fremont,37.5456736,-121.9910247,37.5456236,37.5457236,-121.9910747,-121.9909747
lake shore and East 18th Oakland,42.8309911,-83.5898305,42.8309411,42.8310411,-83.5898805,-83.5897805
University ave and San Pablo Berkeley,NA,NA,NA,NA,NA,NA
El Portal @ Mission Bell CA USA,NA,NA,NA,NA,NA,NA
Oakland CA USA,37.8044557,-122.2713563,37.6336763,37.8854257,-122.355881,-122.1144203
San Leandro BART Station (53999) San Leandro,37.7215513,-122.160358,37.7215013,37.7216013,-122.160408,-122.160308
Mac Arthur and Camden junction CA USA,NA,NA,NA,NA,NA,NA
11th and Jackson (56243) CA USA,NA,NA,NA,NA,NA,NA
Webster Alameda,37.7943425,-122.2749175,37.793878,37.7945138,-122.275216,-122.2748225
7th:Franklin Oakland,41.95302050111245,-75.60627612644146,41.952970501112,41.953070501112,-75.606326126441,-75.606226126441
Fruitvale BART Station (55550) Oakland,37.7757945,-122.2254889,37.7757445,37.7758445,-122.2255389,-122.2254389
N/A CA USA,34.2727885,-119.2609533,34.2727385,34.2728385,-119.2610033,-119.2609033
98th and MacArthur CA USA,37.7497688,-122.158684,37.7497188,37.7498188,-122.158734,-122.158634
na CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
Marina Faire Alameda,37.791231800000006,-122.27649604528204,37.7906921,37.7920416,-122.2784245,-122.2752627
Shattuck Berkeley,37.8701007,-122.2681385,37.8651007,37.8751007,-122.2731385,-122.2631385
NA CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
90th Ave & MacArthur Oakland,40.726812,-73.741491,40.726812,40.727263,-73.741491,-73.740767
4th:University Av Berkeley,37.8674581,-122.299552,37.8674081,37.8675081,-122.299602,-122.299502
7th St and Peralta St (55407) Oakland,37.8061143,-122.297942,37.8060643,37.8061643,-122.297992,-122.297892
na CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
23rd and Dover Richmond,37.9587768,-122.347032,37.9587268,37.9588268,-122.347082,-122.346982
Richmond Pkwy Transit Center (Park & Ride) (55228) Tara Hills,37.9859555,-122.3167948,37.9859055,37.9860055,-122.3168448,-122.3167448
Richmond Parkway Richmond,40.59360835,-74.11625347480978,40.5849392,40.6020683,-74.1290393,-74.1134538
25836 Hayward Boulevard Hayward,37.65996167145411,-122.05334124814411,37.659911671454,37.660011671454,-122.05339124814,-122.05329124814
San leandro bart San Leandro,37.7215513,-122.160358,37.7215013,37.7216013,-122.160408,-122.160308
San Pablo Dam Rd and Pitt Way (57791) El Sobrante,37.9653344,-122.3120688,37.9652844,37.9653844,-122.3121188,-122.3120188
Courthouse Oakland,37.799818200000004,-122.26300364305027,37.7994468,37.8002173,-122.2635276,-122.2624629
82nd and MacArthur Oakland,37.7626464,-122.1647449,37.7625964,37.7626964,-122.1647949,-122.1646949
NA CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
Downtown Oakland Oakland,37.8036295,-122.2715244,37.7936295,37.8136295,-122.2815244,-122.2615244
NA CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
73rd:Arthur Oakland,37.7636472,-122.1800227,37.7635972,37.7636972,-122.1800727,-122.1799727
Juana: Hayes San Leandro,NA,NA,NA,NA,NA,NA
"4051 San Pablo Ave, Emeryville CA USA",37.83119925,-122.28027395000001,37.8310769,37.8313216,-122.2804191,-122.2801288
E 14th St and San Leandro Hospital (55669) San Leandro,NA,NA,NA,NA,NA,NA
NA CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
International Blvd and 90th Av (57775) Oakland,37.7495108,-122.1741503,37.7494608,37.7495608,-122.1742003,-122.1741003
NA CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
Sizzler CA USA,32.8104874,-117.1163872,32.8104374,32.8105374,-117.1164372,-117.1163372
Bus CA USA,33.7812388,-118.0155754,33.7811798,33.7812388,-118.0156234,-118.014294
Bus CA USA,33.7812388,-118.0155754,33.7811798,33.7812388,-118.0156234,-118.014294
Hilltop Mall Richmond,37.9806212,-122.32844102727108,37.9780757,37.9833442,-122.3326542,-122.3242347
Fremont BART Fremont,37.5575875,-121.9772771,37.5575375,37.5576375,-121.9773271,-121.9772271
some location CA USA,NA,NA,NA,NA,NA,NA
Sycamore St and Thornton Av (57588) Newark,NA,NA,NA,NA,NA,NA
Lake Macarthur Oakland,37.8290908,-122.2670588,37.8240908,37.8340908,-122.2720588,-122.2620588
98th:International CA USA,37.7440343,-122.1704541,37.7439843,37.7440843,-122.1705041,-122.1704041
Seminary Av and Bromley Av (55614) Oakland,37.7674202,-122.1963755,37.7673702,37.7674702,-122.1964255,-122.1963255
N/A CA USA,34.2727885,-119.2609533,34.2727385,34.2728385,-119.2610033,-119.2609033
Foothill Blvd and 23rd Av (55336) Oakland,37.7851732,-122.2343242,37.7851232,37.7852232,-122.2343742,-122.2342742
Foothill Oakland,37.743082,-122.14942786688493,37.7418856,37.7443052,-122.1518979,-122.1474672
Trinity Walnut,30.9383529,-95.3840805,30.9383529,30.9398153,-95.3841683,-95.3840805
Fremont Bart Fremont,37.5575875,-121.9772771,37.5575375,37.5576375,-121.9773271,-121.9772271
Highland Hospital Oakland,37.7982203,-122.23138521258551,37.7968715,37.799542,-122.2332395,-122.2295763
San Pablo at University Berkeley,NA,NA,NA,NA,NA,NA
40th and Webster oak,36.106026,-96.01496254723128,36.1055255,36.1065427,-96.0155102,-96.014395
Alameda Southshore shopping Center Alameda,NA,NA,NA,NA,NA,NA
11th and Harrison Oakland,37.8171154,-122.2570779,37.8071154,37.8271154,-122.2670779,-122.2470779
San Pablo Av Berkeley,37.8542843,-122.2874332,37.8535172,37.8543813,-122.2874647,-122.2871874
Telegraph Av and 31st St (57722) Oakland,37.8203126,-122.2667115,37.8202626,37.8203626,-122.2667615,-122.2666615
San Pablo Av and 32nd St (50632) Oakland,37.822673,-122.2773332,37.822623,37.822723,-122.2773832,-122.2772832
University Oakland,40.4441619,-79.942728259225,40.4403423,40.4487517,-79.9518983,-79.9374932
Shattuck Av and Allston Way (Transit Hub) (52014) Berkeley,NA,NA,NA,NA,NA,NA
San Leandro Bart San Leandro,37.7215513,-122.160358,37.7215013,37.7216013,-122.160408,-122.160308
Sutter St & Hopkins St (56300) Berkeley,39.1443506,-121.6134114,39.1437004,39.1446343,-121.6141551,-121.612675
Along the route CA USA,35.862085,-80.999057,35.859989,35.8636692,-80.999396,-80.998481
MacArthur Blvd and 108th Av (51079) Oakland,37.7421059,-122.1511334,37.7420559,37.7421559,-122.1511834,-122.1510834
Chabot College Hayward,37.64266495,-122.10733041002615,37.6387967,37.6464207,-122.1124471,-122.1019607
San Pablo Av and Alcatraz Av (55110) Oakland,37.8471851,-122.2849323,37.8471351,37.8472351,-122.2849823,-122.2848823
Hassler Way and Oakport St (58834) Oakland,37.7478833,-122.2043332,37.7478333,37.7479333,-122.2043832,-122.2042832
Telegraph and 24th CA USA,37.8128233,-122.2685736,37.8127733,37.8128733,-122.2686236,-122.2685236
University Av and Shattuck Av (50444) Berkeley,37.8721194,-122.2679845,37.8720694,37.8721694,-122.2680345,-122.2679345
7th St and Cutter Way (57288) Berkeley,NA,NA,NA,NA,NA,NA
Nicolette and Fremont Blvd Fremont,NA,NA,NA,NA,NA,NA
Eastmont CA USA,37.769095,-122.1721886,37.759095,37.779095,-122.1821886,-122.1621886
MacArthur Oakland,37.8290908,-122.2670588,37.8240908,37.8340908,-122.2720588,-122.2620588
11th & Clay Oakland,40.7513632,-73.83936531726627,40.7512526,40.7514492,-73.8394405,-73.8392899
Boarding CA USA,34.163604,-117.5999030757713,34.1620437,34.1651035,-117.6011807,-117.5981755
2nd and Alice Oakland,37.79442,-122.2715463,37.79437,37.79447,-122.2715963,-122.2714963
on the bus CA USA,43.0351449,-87.9083029,43.0350949,43.0351949,-87.9083529,-87.9082529
Meekland Av and Paseo Grande (55320) Cherryland,37.6846458,-122.1166877,37.6845958,37.6846958,-122.1167377,-122.1166377
40th and San Pablo ave Oakland,NA,NA,NA,NA,NA,NA
MLK:University Berkeley,NA,NA,NA,NA,NA,NA
Oakland Ave at Monte Vista Oakland,NA,NA,NA,NA,NA,NA
Derby at Claremont Berkeley,37.8625009,-122.2470742,37.8624475,37.8625472,-122.2479568,-122.2460265
San Pablo Av and Tulare Av (58111) San Pablo,37.951463,-122.3329643,37.951413,37.951513,-122.3330143,-122.3329143
Adeline Emeryville,37.8340685,-122.2771887,37.8313395,37.8367201,-122.2782235,-122.2761837
FRUITVALE BART STATION (55550) Oakland,37.7757945,-122.2254889,37.7757445,37.7758445,-122.2255389,-122.2254389
17th & Franklin CA USA,40.75214765,-73.84098634536477,40.7520387,40.7522467,-73.8411286,-73.8408765
Oakland CA USA,37.8044557,-122.2713563,37.6336763,37.8854257,-122.355881,-122.1144203
International and 95th Oakland,NA,NA,NA,NA,NA,NA
near rear door CA USA,NA,NA,NA,NA,NA,NA
Bayo Vista and Harrison Oakland,37.8212165,-122.2503766,37.8211665,37.8212665,-122.2504266,-122.2503266
1100 Seminary Ave Oakland,37.7592572,-122.20160375389887,37.7587925,37.7596955,-122.2021706,-122.2010937
Civic Center San Francisco,37.7795939,-122.4167938,37.7695939,37.7895939,-122.4267938,-122.4067938
Coliseum BART Oakland,37.753517,-122.197011,37.753467,37.753567,-122.197061,-122.196961
San Pablo Av and Moeser Ln (55594) El Cerrito,37.911098,-122.3086481,37.911048,37.911148,-122.3086981,-122.3085981
Foothill/Fruitvale CA USA,37.7826787,-122.2197557,37.7825606,37.7826787,-122.2197557,-122.2195302
"1600 Franklin, Oakland, CA. 94612 CA USA",NA,NA,NA,NA,NA,NA
Santa Clara and Bay CA USA,37.2333253,-121.6846349,36.8931127,37.4846245,-122.2025817,-121.2082946
N/A CA USA,34.2727885,-119.2609533,34.2727385,34.2728385,-119.2610033,-119.2609033
40th and  Market Oakland,37.8289862,-122.2630804,37.828964,37.8290041,-122.2631929,-122.2629414
Halcyon Dr and Washington Av (Floresta Blvd) (53011) Fremont,NA,NA,NA,NA,NA,NA
35th Av and Foothill Blvd (56622) Oakland,37.7825107,-122.21890930000001,37.7824607,37.7825607,-122.2189593,-122.2188593
NA CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
Fremont Blvd and Beacon Av (56551) Oakland,NA,NA,NA,NA,NA,NA
Ashby and San Pablo Berkeley,37.8510157,-122.2910977,37.8507127,37.8510157,-122.29183,-122.2910977
San leandro CA USA,37.7249296,-122.1560768,37.6674075,37.7427526,-122.2097346,-122.1225754
Hesperian Blvd and Sycamore St (52092) Ashland,NA,NA,NA,NA,NA,NA
Coliseum BART Oakland,37.753517,-122.197011,37.753467,37.753567,-122.197061,-122.196961
University and Acton Berkeley,37.8701805,-122.2846543,37.8701305,37.8702305,-122.2847043,-122.2846043
Test CA USA,35.2980033,-120.6203039,35.2979533,35.2980533,-120.6203539,-120.6202539
High st & International Oakland,55.9504009,-3.1858426,55.9501678,55.9506406,-3.1875481,-3.1841818
broadway and 12th st oakland CA USA,37.8026519,-122.2723999,37.8026019,37.8027019,-122.2724499,-122.2723499
14th & Broadway Oakland,40.751260900000005,-73.84054915591459,40.7511772,40.7513316,-73.8406875,-73.8404151
FRUITVALE BART STATION (55550) CA USA,37.7757945,-122.2254889,37.7757445,37.7758445,-122.2255389,-122.2254389
Washington & Starr Fremont,38.8949924,-77.0365581,38.7916303,38.9958524,-77.1197663,-76.909366
Merrit College Oakland,NA,NA,NA,NA,NA,NA
30th:Telegraph Oakland,37.8191654,-122.2672967,37.8191154,37.8192154,-122.2673467,-122.2672467
San Leandro St and Coliseum BART Walkway (55552) Oakland,NA,NA,NA,NA,NA,NA
Broadway and 12th Oakland,37.8034958,-122.271692,37.7984958,37.8084958,-122.276692,-122.266692
Alcatraz and 64th ST Oakland,NA,NA,NA,NA,NA,NA
Shattuck:Kittredge Berkeley,37.8708679,-122.26857277247024,37.8706638,37.8710737,-122.2687547,-122.2684073
Foothill and Seminary Oakland,37.7720579,-122.1930168,37.7720579,37.7720823,-122.1931415,-122.1930168
11th and Webster CA USA,37.7943425,-122.2749175,37.793878,37.7945138,-122.275216,-122.2748225
Maybelle Ave CA USA,37.7908311,-122.1924497,37.7878791,37.7938257,-122.1971282,-122.188266
14th Av and E 29th St (51185) Oakland,37.7975106,-122.2310168,37.7974606,37.7975606,-122.2310668,-122.2309668
55th & Foothill Oakland,30.3117706,31.7566183,30.2917706,30.3317706,31.7366183,31.7766183
San Pablo and Ashby Ave Berkeley,NA,NA,NA,NA,NA,NA
73rd Av and International Blvd (58882) Oakland,NA,NA,NA,NA,NA,NA
NA NA,44.5349559,4.0038687,44.5349059,44.5350059,4.0038187,4.0039187
Market St and Arlington Av (51599) Oakland,NA,NA,NA,NA,NA,NA
4740 Appian Way CA USA,34.0084505,-118.4931142,34.0073129,34.00988,-118.4945838,-118.4919325
593 Mira Vista Ave CA USA,37.817001915113096,-122.247613128662,37.816951915113,37.817051915113,-122.24766312866,-122.24756312866
Favor and 73rd CA USA,37.7616208,-122.1837682,37.7615708,37.7616708,-122.1838182,-122.1837182
Fremont San Francisco,37.790510850000004,-122.39724285010902,37.790247,37.790772,-122.3975754,-122.3969106
Berkeley bowl CA USA,37.856956350000004,-122.26724787835508,37.8567101,37.8573336,-122.2676784,-122.2668302
na Richmond,37.9588126,-122.3674713,37.9388126,37.9788126,-122.3874713,-122.3474713
Bay Fair San Leandro,37.6975821,-122.1273405,37.6975321,37.6976321,-122.1273905,-122.1272905
International Blvd and Havenscourt Blvd (53777) Oakland,NA,NA,NA,NA,NA,NA
Grand Av & Weldon Av (55818) Oakland,41.5416982,-90.56233598208806,41.5410245,41.5451764,-90.5646707,-90.55996
Fruitvale BART Oakland,37.7757945,-122.2254889,37.7757445,37.7758445,-122.2255389,-122.2254389
"9792 Belladonna Dr, San Ramon, CA 94582,  CA USA",37.77424,-121.91977863820055,37.77419,37.7743097,-121.919853,-121.9197033
C St and Foothill Blvd (1st St) (56561) Hayward,NA,NA,NA,NA,NA,NA
I sat towards rear exit on left side CA USA,NA,NA,NA,NA,NA,NA
11th and Franklin Oakland,41.95304616852074,-75.60627287740245,41.952996168521,41.953096168521,-75.606322877402,-75.606222877402
Foothill:Trask Oakland,37.7727027,-122.1963544,37.7726527,37.7727527,-122.1964044,-122.1963044
Market San Francisco,37.7359897,-122.3905179,37.7359397,37.7360397,-122.3905679,-122.3904679
International Blvd & 62nd Av (51857) Oakland,25.8990807,-97.4973012,25.8988018,25.8990807,-97.497573,-97.4973012
12th St & Oak St (55570) Oakland,-34.1269017,18.8526346,-34.1298499,-34.1244972,18.8506676,18.855069
NA NA,44.5349559,4.0038687,44.5349059,44.5350059,4.0038187,4.0039187
